Услуги-Авиация, Летища и Авиолинии;0.3
Производство-Химия и горива;1.0
Услуги-Архитектура, Строителство и Градоустройство;1.7
Технологии-Маркетинг;1.0
Услуги-Почистване, Услуги за домакинството;5.5
Технологии-Счетоводство, Одит, Финанси;2.3
Производство-Металургия и минно дело;0.0
Технологии-Човешки ресурси;0.3
Услуги-Институции/Държавна администрация;0.0
Услуги-Административни и офис дейности;4.7
Технологии-ИТ-Разработка/поддръжка на софтуер;0.5
Технологии-Право, Юридически услуги;0.0
Технологии-Образование, Курсове, Преводи;0.0
Услуги-Шофьори, Куриери;11.8
Услуги-Морски и Речен Транспорт/Морски Специалисти;0.0
Услуги-Организации с нестопанска цел;1.5
Производство-Производство(друго);14.3
Услуги-Търговия, Продажби-Продавачи и помощен персонал;33.7
Услуги-Салони за красота;1.0
Технологии-Телекомуникации-административни дейности и продажби;0.3
Производство-Храни и Напитки;1.5
Технологии-Инженери;0.0
Производство-Електроника/Електротехника, Машиностроене;12.5
Технологии-ИТ-Разработка/поддръжка на хардуер;0.0
Услуги-Спорт, Кинезитерапия;0.0
Производство-Фармация;0.0
Добив-Селско и горско стопанство, Рибовъдство;0.0
Услуги-Пътуване и Резервации/Туристически агенции;0.0
Услуги-Застраховане;2.0
Услуги-Контакт центрове (Call Centers);0.5
Услуги-Логистика, Спедиция;1.5
Технологии-ИТ-Административни дейности и продажби;0.5
Технологии-Научна и изследователска дейност;0.0
Услуги-Изкуство, Развлечение, Промоции;5.0
Услуги-Търговия, Продажби-Експерти и мениджъри;3.5
Технологии-Дизайн, Криейтив, Видео и Анимация;0.5
Технологии-Медии;0.0
Услуги-Здравеопазване и фармация;5.5
Услуги-Хотели;6.0
Услуги-Автомобили, Автосервизи, Бензиностанции;4.0
Технологии-Бизнес/Консултантски услуги;0.0
Производство-Текстил и Облеклa;8.5
Услуги-Охрана;3.0
Технологии-Мениджмънт, бизнес развитие;0.0
Услуги-Банки/Кредитиране;2.5
Услуги-Ремонт/Инсталация/Сервиз;2.2
Услуги-Ресторанти, Кетъринг;28.5
Технологии-Реклама/PR;0.0
Услуги-Недвижими имоти;0.0
Технологии-Телекомуникации-инженери и техници;2.0
Услуги-Енергетика и Ютилитис (Ток/Вода/Парно/Газ);0.3
